Empresa;Periodo;Cuenta;Desc_Cuenta;Nro_Subcuenta;Desc_Subcuenta;Tipo_Subcuenta;Centro_Costo;Debe;Haber;Saldo
NORFORK;202306;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-31300.0;-31300.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-31300.0;-31300.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-31300.0;-31300.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;2993;Locacion Inmuebles;1.0;;571560.0;0.0;571560.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-66630.0;-66630.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-66630.0;-66630.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-66630.0;-66630.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;2993;Facturacion Alquileres;1.0;;0.0;-66630.0;-66630.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3138;Asiento de Diario;1.0;;0.0;-9430.0;-9430.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3138;Locacion Inmuebles;1.0;;9430.0;0.0;9430.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3169;Locacion Inmuebles M;1.0;;337200.0;0.0;337200.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3169;Asiento de Diario M;1.0;;24200.0;0.0;24200.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-24200.0;-24200.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3169;Locacion Inmuebles M;1.0;;347880.0;0.0;347880.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3169;Facturacion Alquileres M.;1.0;;0.0;-44990.0;-44990.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3285;Locacion Inmuebles;1.0;;490800.0;0.0;490800.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-58400.0;-58400.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3285;Asiento de Diario;1.0;;29200.0;0.0;29200.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-29200.0;-29200.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3285;Locacion Inmuebles;1.0;;446760.0;0.0;446760.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3285;Facturacion Alquileres;1.0;;0.0;-56230.0;-56230.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3355;Locacion Inmuebles;1.0;;475000.0;0.0;475000.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3355;Locacion Inmuebles;1.0;;138960.0;0.0;138960.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-61160.0;-61160.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3355;Asiento de Diario;1.0;;30580.0;0.0;30580.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-30580.0;-30580.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3355;Locacion Inmuebles;1.0;;540360.0;0.0;540360.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-64030.0;-64030.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-64030.0;-64030.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-64030.0;-64030.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-64030.0;-64030.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3355;Facturacion Alquileres;1.0;;0.0;-64030.0;-64030.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3381;Locacion Inmuebles;1.0;;690000.0;0.0;690000.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-23000.0;-23000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-83440.0;-83440.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3381;Locacion Inmuebles;1.0;;224640.0;0.0;224640.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3381;Asiento de Diario;1.0;;41720.0;0.0;41720.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3381;Facturacion Alquileres;1.0;;0.0;-41720.0;-41720.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3381;Locacion Inmuebles;1.0;;913080.0;0.0;913080.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3460;Locacion Inmuebles;1.0;;361400.0;0.0;361400.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-24200.0;-24200.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-48400.0;-48400.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3460;Locacion Inmuebles;1.0;;347880.0;0.0;347880.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3460;Asiento de Diario;1.0;;24200.0;0.0;24200.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3460;Facturacion Alquileres;1.0;;0.0;-44990.0;-44990.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3479;Locacion Inmuebles M;1.0;;180000.0;0.0;180000.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3479;Facturacion Alquileres M.;1.0;;0.0;-180000.0;-180000.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3479;Locacion Inmuebles M;1.0;;120000.0;0.0;120000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3479;Facturacion Alquileres M.;1.0;;0.0;-120000.0;-120000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3479;Locacion Inmuebles M;1.0;;80000.0;-80000.0;0.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3479;Locacion Inmuebles M;1.0;;150000.0;0.0;150000.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3479;Facturacion Alquileres M.;1.0;;0.0;-150000.0;-150000.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3657;Locacion Inmuebles;1.0;;589000.0;0.0;589000.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-38000.0;-38000.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-19000.0;-19000.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3657;Locacion Inmuebles;1.0;;195840.0;0.0;195840.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3657;Facturacion Alquileres;1.0;;0.0;-35320.0;-35320.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3720;Locacion Inmuebles;1.0;;672000.0;0.0;672000.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-42000.0;-42000.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-21000.0;-21000.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3720;Locacion Inmuebles;1.0;;225600.0;0.0;225600.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3720;Facturacion Alquileres;1.0;;0.0;-39800.0;-39800.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3730;Asiento de Diario;1.0;;14790.0;-44370.0;-29580.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3730;Locacion Inmuebles;1.0;;29580.0;0.0;29580.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3744;Locacion Inmuebles;1.0;;1152000.0;0.0;1152000.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3744;Compras de Bienes y Servicios;1.0;;0.0;-32000.0;-32000.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-64000.0;-64000.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3744;Asiento de Diario;1.0;;32000.0;0.0;32000.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-32000.0;-32000.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3744;Locacion Inmuebles;1.0;;399480.0;0.0;399480.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202308;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202309;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202310;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202311;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202312;13;Contratos de Locacion a Cobrar;3744;Facturacion Alquileres;1.0;;0.0;-65290.0;-65290.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3778;Locacion Inmuebles;1.0;;171800.0;0.0;171800.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-33800.0;-33800.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3778;Locacion Inmuebles;1.0;;196200.0;0.0;196200.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3778;Facturacion Alquileres;1.0;;0.0;-27850.0;-27850.0
NORFORK;202307;13;Contratos de Locacion a Cobrar;3778;Locacion Inmuebles;1.0;;0.0;-27850.0;-27850.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3781;Locacion Inmuebles;1.0;;168380.0;0.0;168380.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3781;Asiento de Diario;1.0;;18380.0;0.0;18380.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-18380.0;-18380.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3781;Locacion Inmuebles;1.0;;213240.0;0.0;213240.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-48650.0;-48650.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-60540.0;-60540.0
NORFORK;202302;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3781;Asiento de Diario;1.0;;30270.0;0.0;30270.0
NORFORK;202303;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202304;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202305;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3781;Facturacion Alquileres;1.0;;0.0;-30270.0;-30270.0
NORFORK;202306;13;Contratos de Locacion a Cobrar;3781;Locacion Inmuebles;1.0;;0.0;-60540.0;-60540.0
NORFORK;202206;13;Contratos de Locacion a Cobrar;3786;Locacion Inmuebles;1.0;;205710.0;0.0;205710.0
NORFORK;202207;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-18570.0;-18570.0
NORFORK;202208;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-18570.0;-18570.0
NORFORK;202209;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-6070.0;-6070.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-43570.0;-43570.0
NORFORK;202210;13;Contratos de Locacion a Cobrar;3786;Locacion Inmuebles;1.0;;222840.0;0.0;222840.0
NORFORK;202211;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-31070.0;-31070.0
NORFORK;202212;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-31070.0;-31070.0
NORFORK;202301;13;Contratos de Locacion a Cobrar;3786;Facturacion Alquileres;1.0;;0.0;-62140.0;-62140.0
